hs8,country,tariff,effective_date
"21023000","china",.1,24sep2018
"21031000","canada",.1,01jul2018
"21031000","china",.1,24sep2018
"21032000","china",.05,24sep2018
"21032010","canada",.1,01jul2018
"21032090","canada",.1,01jul2018
"21033000","china",.05,24sep2018
"21039010","canada",.1,01jul2018
"21039020","canada",.1,01jul2018
"21039090","canada",.1,01jul2018
"21039090","china",.1,24sep2018
"21041000","canada",.1,01jul2018
"21041000","china",.1,24sep2018
"21042000","china",.05,24sep2018
"21050000","china",.1,24sep2018
"21061000","china",.05,24sep2018
"21069003","turkey",.1,21jun2018
"21069009","turkey",.1,21jun2018
"21069012","turkey",.1,21jun2018
"21069015","turkey",.1,21jun2018
"21069016","turkey",.1,21jun2018
"21069018","turkey",.1,21jun2018
"21069022","turkey",.1,21jun2018
"21069024","turkey",.1,21jun2018
"21069026","turkey",.1,21jun2018
"21069028","turkey",.1,21jun2018
"21069032","turkey",.1,21jun2018
"21069034","turkey",.1,21jun2018
"21069036","turkey",.1,21jun2018
"21069038","turkey",.1,21jun2018
"21069039","turkey",.1,21jun2018
"21069040","china",.1,24sep2018
"21069042","turkey",.1,21jun2018
"21069044","turkey",.1,21jun2018
"21069046","turkey",.1,21jun2018
"21069048","turkey",.1,21jun2018
"21069052","turkey",.1,21jun2018
"21069054","turkey",.1,21jun2018
"21069058","turkey",.1,21jun2018
"21069062","turkey",.1,21jun2018
"21069064","turkey",.1,21jun2018
"21069065","turkey",.1,21jun2018
"21069066","turkey",.1,21jun2018
"21069068","turkey",.1,21jun2018
"21069070","turkey",.1,21jun2018
"21069072","turkey",.1,21jun2018
"21069076","turkey",.1,21jun2018
"21069078","turkey",.1,21jun2018
"21069080","turkey",.1,21jun2018
"21069082","turkey",.1,21jun2018
"21069083","turkey",.1,21jun2018
"21069085","turkey",.1,21jun2018
"21069087","turkey",.1,21jun2018
"21069090","china",.05,24sep2018
"21069091","turkey",.1,21jun2018
"21069092","turkey",.1,21jun2018
"21069094","turkey",.1,21jun2018
"21069095","turkey",.1,21jun2018
"21069097","turkey",.1,21jun2018
"21069098","turkey",.1,21jun2018
"21069099","mexico",.15,05jun2018
"21069099","turkey",.1,21jun2018
"22011010","china",.1,24sep2018
"22011020","china",.1,24sep2018
"22019011","china",.1,24sep2018
"22019019","china",.1,24sep2018
"22019090","china",.1,24sep2018
"22021000","canada",.1,01jul2018
"22021000","china",.1,24sep2018
"22029100","china",.1,24sep2018
"22029900","china",.1,24sep2018
"22030000","china",.1,24sep2018
"22041000","china",.15,02apr2018
"22042100","china",.15,02apr2018
"22042200","china",.15,02apr2018
"22042900","china",.15,02apr2018
"22043000","china",.15,02apr2018
"22051000","china",.1,24sep2018
"22059000","china",.05,24sep2018
"22060090","china",.1,24sep2018
"22071000","china",.1,24sep2018
"22072000","china",.25,02apr2018
"22082000","china",.1,24sep2018
"22082000","turkey",.4,21jun2018
"22082010","turkey",.4,21jun2018
"22082020","turkey",.4,21jun2018
"22082030","turkey",.4,21jun2018
"22082040","turkey",.4,21jun2018
"22082050","turkey",.4,21jun2018
"22082060","turkey",.4,21jun2018
"22083000","canada",.1,01jul2018
"22083000","china",.25,06jul2018
"22083004","mexico",.25,05jun2018
"22083011","eu",.25,22jun2018
"22083019","eu",.25,22jun2018
"22083030","turkey",.4,21jun2018
"22083060","turkey",.4,21jun2018
"22083082","eu",.25,22jun2018
"22083088","eu",.25,22jun2018
"22083090","turkey",.4,21jun2018
"22084000","china",.1,24sep2018
"22084000","turkey",.4,21jun2018
"22084020","turkey",.4,21jun2018
"22084040","turkey",.4,21jun2018
"22084060","turkey",.4,21jun2018
"22084080","turkey",.4,21jun2018
"22085000","china",.1,24sep2018
"22085000","turkey",.4,21jun2018
"22086000","china",.1,24sep2018
"22086000","turkey",.4,21jun2018
"22086010","turkey",.4,21jun2018
"22086020","turkey",.4,21jun2018
"22086050","turkey",.4,21jun2018
"22087000","china",.1,24sep2018
"22087000","turkey",.4,21jun2018
"22089001","turkey",.4,21jun2018
"22089005","turkey",.4,21jun2018
"22089010","china",.1,24sep2018
"22089010","turkey",.4,21jun2018
"22089012","turkey",.4,21jun2018
"22089014","turkey",.4,21jun2018
"22089015","turkey",.4,21jun2018
"22089020","china",.1,24sep2018
"22089020","turkey",.4,21jun2018
"22089025","turkey",.4,21jun2018
"22089030","turkey",.4,21jun2018
"22089035","turkey",.4,21jun2018
"22089040","turkey",.4,21jun2018
"22089046","turkey",.4,21jun2018
"22089050","turkey",.4,21jun2018
"22089051","turkey",.4,21jun2018
"22089055","turkey",.4,21jun2018
"22089071","turkey",.4,21jun2018
"22089072","turkey",.4,21jun2018
"22089075","turkey",.4,21jun2018
"22089080","turkey",.4,21jun2018
"22089090","china",.1,24sep2018
"22089090","turkey",.4,21jun2018
"22090000","china",.1,24sep2018
"23011019","china",.05,24sep2018
"23011090","china",.05,24sep2018
"23012010","china",.25,23aug2018
"23012090","china",.1,24sep2018
"23021000","china",.1,24sep2018
"23024000","china",.05,24sep2018
"23032000","china",.05,24sep2018
"23033000","china",.25,06jul2018
"23040090","china",.1,24sep2018
"23069000","china",.1,24sep2018
"23091010","china",.25,06jul2018
"23091090","china",.25,06jul2018
"23099010","china",.05,24sep2018
"23099090","china",.05,24sep2018
"24011010","china",.25,06jul2018
"24011020","turkey",.25,21jun2018
"24011021","turkey",.25,21jun2018
"24011029","turkey",.25,21jun2018
"24011044","turkey",.25,21jun2018
"24011048","turkey",.25,21jun2018
"24011051","turkey",.25,21jun2018
"24011053","turkey",.25,21jun2018
"24011061","turkey",.25,21jun2018
"24011063","turkey",.25,21jun2018
"24011065","turkey",.25,21jun2018
"24011080","turkey",.25,21jun2018
"24011090","china",.25,06jul2018
"24011095","turkey",.25,21jun2018
"24012005","turkey",.25,21jun2018
"24012010","china",.25,06jul2018
"24012014","turkey",.25,21jun2018
"24012018","turkey",.25,21jun2018
"24012020","turkey",.25,21jun2018
"24012023","turkey",.25,21jun2018
"24012026","turkey",.25,21jun2018
"24012028","turkey",.25,21jun2018
"24012029","turkey",.25,21jun2018
"24012031","turkey",.25,21jun2018
"24012050","turkey",.25,21jun2018
"24012055","turkey",.25,21jun2018
"24012057","turkey",.25,21jun2018
"24012060","turkey",.25,21jun2018
"24012075","turkey",.25,21jun2018
"24012080","turkey",.25,21jun2018
"24012083","turkey",.25,21jun2018
"24012085","turkey",.25,21jun2018
"24012087","turkey",.25,21jun2018
"24012090","china",.25,06jul2018
"24013000","china",.25,06jul2018
"24013003","turkey",.25,21jun2018
"24013006","turkey",.25,21jun2018
"24013009","turkey",.25,21jun2018
"24013019","turkey",.25,21jun2018
"24013023","turkey",.25,21jun2018
"24013027","turkey",.25,21jun2018
"24013033","turkey",.25,21jun2018
"24013037","turkey",.25,21jun2018
"24013050","turkey",.25,21jun2018
"24013070","turkey",.25,21jun2018
"24013090","turkey",.25,21jun2018
"24021000","china",.25,06jul2018
"24021000","eu",.25,22jun2018
"24022000","china",.25,06jul2018
"24022010","eu",.25,22jun2018
"24022090","eu",.25,22jun2018
"24029000","china",.25,06jul2018
"24029000","eu",.25,22jun2018
"24031100","china",.25,06jul2018
"24031100","eu",.25,22jun2018
"24031900","china",.25,06jul2018
"24031910","eu",.25,22jun2018
"24031990","eu",.25,22jun2018
"24039100","china",.25,06jul2018
"24039100","eu",.25,22jun2018
"24039900","china",.25,06jul2018
"24039910","eu",.25,22jun2018
"24039990","eu",.25,22jun2018
"25010011","china",.1,24sep2018
"25010019","china",.1,24sep2018
"25010020","china",.05,24sep2018
"25010030","china",.05,24sep2018
"25020000","china",.1,24sep2018
"25030000","china",.1,24sep2018
"25041010","china",.05,24sep2018
"25041091","china",.1,24sep2018
"25041099","china",.1,24sep2018
"25049000","china",.1,24sep2018
"25051000","china",.1,24sep2018
"25059000","china",.1,24sep2018
"25061000","china",.05,24sep2018
"25062000","china",.1,24sep2018
"25070010","china",.05,24sep2018
"25070090","china",.1,24sep2018
"25081000","china",.05,24sep2018
"25083000","china",.1,24sep2018
"25084000","china",.1,24sep2018
"25085000","china",.05,24sep2018
"25086000","china",.05,24sep2018
"25090000","china",.1,24sep2018
"25102010","china",.1,24sep2018
"25111000","china",.05,24sep2018
"25120010","china",.05,24sep2018
"25120090","china",.1,24sep2018
"25131000","china",.1,24sep2018
"25132000","china",.05,24sep2018
"25151100","china",.1,24sep2018
"25151200","china",.1,24sep2018
"25152000","china",.1,24sep2018
"25161100","china",.1,24sep2018
"25161200","china",.1,24sep2018
"25162000","china",.1,24sep2018
"25169000","china",.1,24sep2018
"25171000","china",.1,24sep2018
"25174100","china",.05,24sep2018
"25174900","china",.1,24sep2018
"25181000","china",.1,24sep2018
"25199010","china",.1,24sep2018
"25199020","china",.1,24sep2018
"25199030","china",.1,24sep2018
"25199091","china",.1,24sep2018
"25199099","china",.1,24sep2018
"25201000","china",.1,24sep2018
"25202010","china",.05,24sep2018
"25202090","china",.05,24sep2018
"25210000","china",.1,24sep2018
"25221000","china",.1,24sep2018
"25222000","china",.1,24sep2018
"25231000","china",.1,24sep2018
"25232100","china",.05,24sep2018
"25232900","china",.05,24sep2018
"25233000","china",.1,24sep2018
"25239000","china",.05,24sep2018
"25249090","china",.1,24sep2018
"25251000","china",.1,24sep2018
"25252000","china",.05,24sep2018
"25262020","china",.05,24sep2018
"25280010","china",.1,24sep2018
"25280090","china",.1,24sep2018
"25291000","china",.1,24sep2018
"25293000","china",.1,24sep2018
"25301020","china",.1,24sep2018
"25302000","china",.05,24sep2018
"25309020","china",.1,24sep2018
"25309091","china",.05,24sep2018
"25309099","china",.1,24sep2018
"26011200","china",.1,24sep2018
"26020000","china",.1,24sep2018
"26030000","china",.1,24sep2018
"26040000","china",.1,24sep2018
"26070000","china",.05,24sep2018
"26080000","china",.1,24sep2018
"26131000","china",.05,24sep2018
"26139000","china",.05,24sep2018
"26140000","china",.1,24sep2018
"26151000","china",.1,24sep2018
"26159090","china",.1,24sep2018
"26161000","china",.1,24sep2018
"26169000","china",.1,24sep2018
"26179090","china",.1,24sep2018
"26180010","china",.25,23aug2018
"26190000","china",.25,23aug2018
"26209990","china",.25,23aug2018
"26219000","china",.05,24sep2018
"27011100","china",.25,23aug2018
"27011100","turkey",.1,21jun2018
"27011200","turkey",.1,21jun2018
"27011210","china",.25,23aug2018
"27011290","china",.25,23aug2018
"27011900","china",.25,23aug2018
"27011900","turkey",.1,21jun2018
"27012000","china",.25,23aug2018
"27012000","turkey",.1,21jun2018
"27021000","china",.25,23aug2018
"27022000","china",.25,23aug2018
"27030000","china",.25,23aug2018
"27040000","turkey",.1,21jun2018
"27040010","china",.25,23aug2018
"27040090","china",.25,23aug2018
"27050000","china",.25,23aug2018
"27060000","china",.25,23aug2018
"27071000","china",.25,23aug2018
"27072000","china",.25,23aug2018
"27073000","china",.25,23aug2018
"27074000","china",.25,23aug2018
"27075000","china",.25,23aug2018
"27079100","china",.25,23aug2018
"27079910","china",.25,23aug2018
"27079990","china",.25,23aug2018
"27081000","china",.25,23aug2018
"27082000","china",.25,23aug2018
"27101210","china",.25,23aug2018
"27101220","china",.25,23aug2018
"27101230","china",.25,23aug2018
"27101291","china",.25,23aug2018
"27101299","china",.25,23aug2018
"27101911","china",.25,23aug2018
"27101912","china",.25,23aug2018
"27101919","china",.25,23aug2018
"27101922","china",.25,23aug2018
"27101923","china",.25,23aug2018
"27101929","china",.25,23aug2018
"27101991","china",.25,23aug2018
"27101992","china",.25,23aug2018
"27101993","china",.25,23aug2018
"27101994","china",.25,23aug2018
"27101999","china",.25,23aug2018
"27102000","china",.25,23aug2018
"27109100","china",.25,23aug2018
"27109900","china",.25,23aug2018
"27111100","china",.1,24sep2018
"27111200","china",.25,23aug2018
"27111310","china",.25,23aug2018
"27111390","china",.25,23aug2018
"27111400","china",.25,23aug2018
"27111910","china",.25,23aug2018
"27111990","china",.25,23aug2018
"27112100","china",.25,23aug2018
"27112900","china",.25,23aug2018
"27121000","china",.25,23aug2018
"27122000","china",.25,23aug2018
"27129010","china",.25,23aug2018
"27129090","china",.25,23aug2018
"27131100","turkey",.05,21jun2018
"27131110","china",.25,23aug2018
"27131190","china",.25,23aug2018
"27131210","china",.25,23aug2018
"27131290","china",.25,23aug2018
"27132000","china",.25,23aug2018
"27139000","china",.25,23aug2018
"27141000","china",.25,23aug2018
"27149010","china",.25,23aug2018
"27149020","china",.25,23aug2018
"27149090","china",.25,23aug2018
"27150000","china",.25,23aug2018
"28011000","china",.1,24sep2018
"28012000","china",.1,24sep2018
"28013020","china",.1,24sep2018
"28020000","china",.1,24sep2018
"28030000","china",.05,24sep2018
"28041000","china",.1,24sep2018
"28042100","china",.1,24sep2018
"28042900","china",.05,24sep2018
"28043000","china",.05,24sep2018
"28044000","china",.05,24sep2018
"28045000","china",.1,24sep2018
"28046117","china",.05,24sep2018
"28046119","china",.05,24sep2018
"28046120","china",.1,24sep2018
"28046190","china",.1,24sep2018
"28046900","china",.1,24sep2018
"28047090","china",.1,24sep2018
"28048000","china",.1,24sep2018
"28049090","china",.1,24sep2018
"28051100","china",.05,24sep2018
"28051200","china",.1,24sep2018
"28051910","china",.05,24sep2018
"28051990","china",.05,24sep2018
"28053012","china",.05,24sep2018
"28053014","china",.05,24sep2018
"28053015","china",.05,24sep2018
"28053017","china",.05,24sep2018
"28053019","china",.05,24sep2018
"28053029","china",.1,24sep2018
"28061000","china",.05,24sep2018
"28070000","china",.1,24sep2018
"28080000","china",.1,24sep2018
"28091000","china",.05,24sep2018
"28092019","china",.1,24sep2018
"28092090","china",.05,24sep2018
"28100010","china",.05,24sep2018
"28100020","china",.05,24sep2018
"28111190","china",.1,24sep2018
"28111990","china",.1,24sep2018
"28112100","china",.1,24sep2018
"28112210","china",.05,24sep2018
"28112290","china",.1,24sep2018
"28112900","china",.05,24sep2018
"28121200","china",.05,24sep2018
"28121900","china",.1,24sep2018
"28129011","china",.1,24sep2018
"28129019","china",.05,24sep2018
"28129090","china",.05,24sep2018
"28139000","china",.05,24sep2018
"28141000","china",.1,24sep2018
"28142000","china",.1,24sep2018
"28151100","china",.1,24sep2018
"28151200","china",.05,24sep2018
"28152000","china",.05,24sep2018
"28153000","china",.1,24sep2018
"28161000","china",.1,24sep2018
"28164000","china",.05,24sep2018
"28170010","china",.1,24sep2018
"28170090","china",.05,24sep2018
"28181010","china",.1,24sep2018
"28181090","china",.05,24sep2018
"28182000","china",.1,24sep2018
"28183000","china",.1,24sep2018
"28191000","china",.05,24sep2018
"28199000","china",.05,24sep2018
"28201000","china",.05,24sep2018
"28209000","china",.1,24sep2018
"28211000","china",.1,24sep2018
"28212000","china",.05,24sep2018
"28220090","china",.1,24sep2018
"28230000","china",.1,24sep2018
"28249090","china",.05,24sep2018
"28251090","china",.1,24sep2018
"28252010","china",.1,24sep2018
"28253010","china",.1,24sep2018
"28253090","china",.1,24sep2018
"28255000","china",.05,24sep2018
"28256000","china",.05,24sep2018
"28257000","china",.05,24sep2018
"28258000","china",.1,24sep2018
"28259012","china",.1,24sep2018
"28259021","china",.1,24sep2018
"28259031","china",.1,24sep2018
"28259090","china",.1,24sep2018
"28261210","china",.1,24sep2018
"28261920","china",.1,24sep2018
"28261990","china",.05,24sep2018
"28269010","china",.1,24sep2018
"28269020","china",.1,24sep2018
"28269090","china",.1,24sep2018
"28271090","china",.1,24sep2018
"28272000","china",.1,24sep2018
"28273100","china",.05,24sep2018
"28273200","china",.05,24sep2018
"28273500","china",.1,24sep2018
"28273910","china",.1,24sep2018
"28273920","china",.1,24sep2018
"28273930","china",.05,24sep2018
"28273990","china",.05,24sep2018
"28274100","china",.05,24sep2018
"28274910","china",.1,24sep2018
"28274990","china",.05,24sep2018
"28275100","china",.1,24sep2018
"28275900","china",.1,24sep2018
"28276000","china",.1,24sep2018
"28281000","china",.05,24sep2018
"28289000","china",.1,24sep2018
"28299000","china",.05,24sep2018
"28301010","china",.05,24sep2018
"28301090","china",.05,24sep2018
"28309030","china",.05,24sep2018
"28309090","china",.1,24sep2018
"28311010","china",.1,24sep2018
"28321000","china",.1,24sep2018
"28322000","china",.1,24sep2018
"28323000","china",.1,24sep2018
"28331100","china",.1,24sep2018
"28331900","china",.05,24sep2018
"28332100","china",.1,24sep2018
"28332200","china",.1,24sep2018
"28332400","china",.1,24sep2018
"28332500","china",.05,24sep2018
"28332700","china",.1,24sep2018
"28332910","china",.1,24sep2018
"28332920","china",.1,24sep2018
"28332930","china",.05,24sep2018
"28332990","china",.05,24sep2018
"28333090","china",.05,24sep2018
"28334000","china",.05,24sep2018
"28341000","china",.05,24sep2018
"28342190","china",.1,24sep2018
"28342910","china",.05,24sep2018
"28342990","china",.05,24sep2018
"28351000","china",.1,24sep2018
"28352200","china",.1,24sep2018
"28352400","china",.1,24sep2018
"28352520","china",.1,24sep2018
"28352590","china",.05,24sep2018
"28352600","china",.05,24sep2018
"28352910","china",.1,24sep2018
